,id,reviews,target
263,263,쓰기가 불편해요 버튼도 헤갈리고 실망스럽네ㅇᆢㄷ,1
264,264,상품평이 좋아서 샀는데 품질은 가격 만 큼이네요 허리를 지지하는 곳이 플라스틱이다 보니 좌우로 흐느적거립니다. 솔직히 불편하네요,2
265,265,배송도 빠르고 가격도 좋게 샀어요,5
266,266,예전보단 푹신함이 좀 덜한 것 같아요,2
267,267,두 번째 구매요 싸고 편해요~,5
268,268,한 달 정도 사용한 거 같은데 갑자기 가려워서 긁어보다가 확인해보니 패드 닿는 부위만 두드러기 같은 게 났네요 피부과 다녀와봐야 될 거 같아요,1
269,269,온 가족이 맛있게 먹었습니다. 너무 맛있어서 추가 주문하였습니다.,5
270,270,재구매 이번엔 눈이 많이 따갑더라고요ᅲ,2
271,271,항상 쓰는 거예요^^ 온 가족 다 빅쏘꺼써요 가격도 저렴하고 테두리가 곡선으로 돼있어서 아주 잘 쓰고 있어요👍👍 이번에 아이폰 11 pro 구입해서 바로 네 개 질렀어요 잘 쓸게요^^ 번창하세요,5
272,272,재구매 다른 물건으로 왔는데 운영자님 말씀과는 달리 수량이 달라서 실망했어요 반송이 귀찮아서 그냥 사용합니다,1
273,273,빠른 배송 감사해요~^^*,5
274,274,밝기 솔직히 에바임;; 너무 어두워요,2
275,275,다우니 너무 좋아요. 향이 진짜 너무 좋아서 이것만 써요. 재구매 의사 100%,5
276,276,생각보다 크고 싸구려 재질이네요 ㅜ,2
277,277,건강해지는 느낌. 티빕ㅎ고 구매했어요!!,5
278,278,좋은 것 같아요. 효과가 눈에 띄게 있진 않지만 있긴 있는 것 같아요.,5
279,279,느끼합니다,2
280,280,물이 많이 들어오고 호흡이 힘들어요ㅜㅜ,2
281,281,착색이 되어서 어찌해야 할지 고민이네요,2
282,282,사진으로 본 것보다 훨씬 예쁘뻐요 은침이라 알레르기 없이 잘 착용하고 있어요 😍😍😍,5
283,283,가격도 착하고 배송도 빨리 왔어요~ 좋아요,5
284,284,싸게 잘 샀어요.... 출출할 때 먹으면 딱임^^,5
285,285,좋아요 킹사이즈 침대에 ss 사이즈 크기로 샀어요 딱 맞는 게 좋아서 그렇게 샀는데 오늘 세탁하기 전에 살짝 깔아보니가 예쁘게 딱 맞아요 ^^,5
286,286,블랙박스 처리가 애매합니다. 블랙박스를 덮어 버려서 주차 시 발생되는 사고는??,2
287,287,진짜 구성비 제일 좋습니다. 밥 쇼크도 소지하고 있지만 배그 사용 시 이 이상은 없다고 봅니다. 총 찢어지는 소리가 난다고 하는데 그다지 거슬리지 않아요(먼 소리가 했네) 이거저거 말도 많고 고민도 했는데 편안합니다(저항 잭 사용 안 함),5
288,288,아버님이 부탁하셔서 주문했는데 좋다고 하시네요~~ 많이 파세요,4
289,289,여름이라 아직 써보진 않았는데 워낙 유명하네 좋을듯해요~가격도 착하게 잘한 거 같습니다,4
290,290,무게 중심으로 핸들을 조정하는 거라 4살 아기가 타긴 버벅대고 위험하네요ㅜ,2
291,291,저희는 엎드려서 타는 게 너무 싫어하더라고요 참고하세요,1
292,292,잘 받았습니다 다른 곳보다 저렴한 편이라서 구매했는데 맛은 그냥저냥이에요 솔직히 추천은 못하겠네요.,2
293,293,최악이네요. 4월에 구매해서 한 달 넘게 썼지만 딱 한 마리 잡히곤 여태껏 밤마다 손으로 잡네요. 하룻밤에 손으로 4마리 잡을 동안 블랙 키토는 한 마리도 못 잡았어요. 손으로 잡은 게 더 빠르고 확실해요. 크기도 크고 밝기도 너무 밝고 최악입니다.,2
294,294,너무 신선하고 좋습니다 다음에 또 주문할게요 ~~~,5
295,295,코요테 퍼도 안전하게 압축된 세 잘 보여요 투명도가 좋아 내무가 잘 보여 좋어야요,5
296,296,착용감도 좋고 아들이 좋아해요,5
297,297,"부산 거주민인데 기대보다 감칠맛이 덜한 양념이네요 곱창은 실하고 낙지 양은 적은 편, 새우 살 양은 적당한 거로 판단됩니다",2
298,298,사용 시 냉기 오래갑니다.,5
299,299,좋아요 부드럽네요~~~ 또 구매할게요^^,5
300,300,재구매 아이들이 좋아해요~!!,5
301,301,ㄹㅇ뉴ㅜㄹ으ㅓ오르,5
302,302,깔끔하고 가격도 저렴하고 좋아요 젓가락이 살짝 무게가 있네요,4
303,303,종류가 다양하고 디자인 좋음,5
304,304,재구매 영화 볼 때 간식으로 먹으면 그만입니다. ^^,5
305,305,"용량이 크다는 것과, 무게가 상당함... 충전이 빠른 것도 아닌 거 같고 ㅋㅋ;",2
306,306,재구매 박스에서 현미를 꺼내는데 와르르 쏟아졌어요 보니까 밑에 가 다 터져있었어요 정말 당황했습니다 포장을 잘해서 보내셔야 되겠어요.,1
307,307,너무 맛있어서 매번 시켜 먹네요,5
308,308,샴푸 잘 쓰고 있어서 주문했어요 워시랑 로션도 좋네요,5
309,309,진짜 짱입니다 가격 배송 품질 뭐 하나 빠지는 게 없어요 웨이트 할 때 짐에 어 개념으로 쓰려고 샀는데 생각보다 너무 이뻐서 밖에도 쓰고 다닙니다 ㅋ,5
310,310,주문하고 기다리는데 너무 오랜 시간이 걸리는 것 같습니다,1
311,311,어제 딴 거라고 했는데 오래된 듯 가지가 말라비틀어짐 다음부터 시장 가서 사 먹어야 겠어요,1
312,312,전원을 뽑아야 원두가 안 튀어요. 설명서 필독 후 사요.,1
313,313,사진이랑 재질이 달라요 ㅡ,2
314,314,기프티콘 사용하면 배달비 따로 받네요,2
315,315,아기가 아직 어려서 사용 불가,5
316,316,사이즈가 너무 작아서 불편해요ㅜㅜ이미 세탁을 해버려서 반품도 못해서 그냥 안입고 버리게 되네요ㅠ,1
317,317,차기 깨끗해져서 좋아요,4
318,318,"어디 창고에 박혀있던 재고품을 보내신 건지, 뜯자마자 지하실에 묵은 곰팡이 냄새가 확 나네요.... 아직 커버는 안 벗겨봤는데, 진짜 곰팡이가 핀 건 아니길 바랍니다.",2
319,319,산지 직송이라 믿고 구매했는데 냉동 꽃게가 왔네요. 매우 실망했고 맛은 먹은 꽃게 중에서 제일 형편없는 맛이었습니다. 싱싱한 맛이 아니어서 온 집안에 구린내로 하루 종일 환기해야 했습니다. 제철 꽃게 먹으려다 입맛만 버렸습니다.,2
320,320,아주아주 만족해요~~~운동 파이팅 하게 하고 주변에 많이 알릴께요~!!ㅋㅋ,5
321,321,실체 배터리에서 테스트기로 잰 전압과 -0.3~0.4V 정도 차이가 나네요.,2
322,322,남편이 쓰는데 좋다고 해요 ㅎㅎ,5
323,323,분무 냥이 많아서 좋아요,5
324,324,포장 너무 깔끔하고 좋아요ㅋㅋ,5
325,325,그냥 싸서 사 먹는다,1
326,326,기대 이상이에요 다음에도 계절 지나면 시킬게요,5
327,327,충전 속도 느리고... 시가잭 쇠 부분이 헐거워서 운행 중 스스로 기어 나옴... 너무하네,1
328,328,물기가 잘 안 먹어요 작ㄱ도라고,2
329,329,엄마께서 달고 이상한 냄새와 맛이 난다고 하시네요... 엄마는 곰팡이 냄새 같은 냄새가 난다고 하시는데 수돗물 냄새 같은 향이 많이 나는 것 같아요ㅜㅜ,2
330,330,배송 겁나 느림 도트 캡 나시는 사진에는 가슴 부분이 봉긋해 보이는데 캡이 같이 봉제가 안 돼있어서 전혀 커버가 안되네요,2
331,331,두 번 착용 후 또 잃어버렸어요 이번엔 떨어지는 느낌도 안 났어요 ㅠㅠ,1
332,332,색깔도 예쁘고 편해요 빠른 배송굿입니다,5
333,333,너무 좋아요 수납 짱,5
334,334,너무 얇아서 밑으로 빠져서 못쓰겠어요,1
335,335,신기해서 사 봤어요,5
336,336,배송도 빠르고요 너 ~무 예뻐요 너무 맘에 들어서 다른 것도 또 주문했어요,5
337,337,생각보다 약해요 배송ㅇ기사님 아주 친절하셨습니다,2
338,338,너무 크더라고요 .. 목감기나 이럴 땐 걸릴 것 같아요,2
339,339,욕실 난방기라서 당연히 방수 될 줄 알고 샀는데 설명서 보니 아님 물 안 튀게 진짜 조심히 써야 되려나.,2
340,340,형이 너무 별로인듯하네요,2
341,341,양모 헤라가 오지 않았습니다 이제야 확인했네요 다시 보내주세요,1
342,342,만족합니다 ~ 끈도 끊어지지 않고 좋네요,5
343,343,마감 깔끔하고 모자 안에 사이즈 조절 끈이 있어서 사이즈 조금 넉넉해도 안 벗겨지고 쌀 수 있어요~~,5
344,344,컴퓨터 앞에 놓고 쓰니 딱 좋네요.,4
345,345,인테리어 하려고 샀는데 너무 이쁘네요~ 살산 것 같아요 ㅎㅎ 많이 파세요^^,5
346,346,칫솔꽂이랑 치약 꽂이 같은 블루로 주문했는데 색이 다르네요..,2
347,347,5개 샀는데 다 잘 됐어 유^^,5
348,348,다른 스틱보다 훨씬 부드럽고 잘 녹고 가볍고 7개월 아기손에 딱 쥐기 좋습니다. 맛도 괜찮은 거 같고요 정말 강력 추천입니다.,5
349,349,생각보다 튼튼하네요 설명서는 보기 힘들었어요ㅠ,5
350,350,조카 피부가 건조해서 찾아보다가 구입하게 되었어요~ 용량도 큰 편이라 부담 없이 사용할 수 있어서 좋은 거 같아요~,5
351,351,항상 맛있게 먹는 게 족발이에요💖,5
352,352,디자인 좋고 성능은 아직 잘 모르겠지만 소음은 적당하네요,5
353,353,생각한 것보다는 작았지만 컸으면 큰일 날뻔했어요. 사이즈 딱입니다,5
354,354,"아래 판이 실리콘이라 출렁이고, 뚜껑 때문인지 얼리는 시간도 오래 걸려요. 얼음 빼기 쉽게 하려고 실리콘 샀는데, 아쉽네요.",2
355,355,추가 구매 상품까지 잘 챙이고 주시고 안전배송해주셨습니다. 빠른 배송 감사합니다 특대로 통을 변경하였는데. 이게 특대인가 싶게 생각보다 작네요.. 장수풍뎅이 수컷의 위 날개 부분이 우화할 때 문제가 있었는지.. 좀 쭈글쭈글 울 통하네요..,4
356,356,배송 빨리 왔네요 다음에 더 필요하면 구매할 생각이에요,5
357,357,이전에 PPSU 썼을 때는 좋아서 이번에는 PP 제품 구매했는데 4개 중에 2개 뚜껑이 헐겁네요... 분유 녹이려 흔들다 뚜껑이 날아가서 이곳저곳 다 닦고.... 이전에 쓰던 젖병 뚜껑 사용 중이네요 ㅜㅜ,1
358,358,눈에 너무 잘 띄는 곳에 스크래치 나서 왔어요ㅠ 톡톡 문의 답이 없으셔서 그냥 사용하기로 했는데 너무 거슬리고 속상해요ㅠ,2
359,359,토ㅓㅋ코코난뉺낭ㅍ뉴,1
360,360,"오자마자부터 스크래치랑 얼룩이 있었는데, 점점 더 심해져서 못 쓰고 있어요~ㅠㅠ",1
361,361,유통기한이 짧다고 해서 걱정했는데 2달 정도는 남아서 다행이네요,5
362,362,역시 달바! 미스트가 필요했는데 마침 클랜 쳐도 같이 하길래 사봤어요 근데 너무 만족스럽네요!^^ 클렌징 후에 얼굴 다 김도 없고 부드럽게 진한 메이크업이 다 지워져서 좋아요~,5
363,363,운이 좋아 바로 받았어요.. 다른 친구네는 이 주 걸렸다는데. 아이가 너무 좋아하네요. 튼튼하니 재미나게 탈 것 같아요~,5
364,364,쓸모가 많네요 색이 이쁩니다,5
365,365,좋아요. 단단하게 고정돼서 좋더라고요. 가격은 말할 것 없이 저렴하고요. 무조건 사세요.,5
366,366,모서리 부분에 심하게 까진 부분이 있더군요 반품하기 귀찮아서 그냥 씁니다,1
367,367,일단 보풀이 좀 쉽게 생겨서ㅎ 내구성이? 좀 약합니다 그냥 그런대로 입기는 편함,2
368,368,진심 이쁘고 퀄리티 좋아요 제가 키가 좀 커서 다음에 모노키니는 m으로 사야 할 거 같긴 한데 퀄리 너무 좋고 이쁩니다!!,5
369,369,시중보다 저렴하고 두께도 굵고 구성비는 좋습니다.,4
370,370,여행 가서 쓸려고 샀어요 만족합니다,4
371,371,진짜 너무 좋아요 이걸 왜 지금 산 건지,5
372,372,가볍고 가방 각 무너짐도 없어서 대만족입니다. 다른 가방 이어 백도 더 구입할 거예요^^,5
373,373,와 흠나고 보호필름 다 뜯어진 걸 보내네 ㅆㅂㅅㄲ들,2
374,374,"개별 포장상태, 냉동상태 모두 좋아요!",5
375,375,에쿠스 구형은 Aux가 웂어서 안되네요 ㅠ,2
376,376,구두 받았는데 상자 열었더니.. 냄새가 많이 나네요 오래갈 듯 그리고 보드가 덜 넣었는지 깔창이 완전히 붙어있지 않고 마무리가 안 되어 있네요... 푹신함은 좋네요,2
377,377,재구매 튼튼한 면사에요. 하지만 뜨다 보면 손이 아프네요 ..,5
378,378,샌들 고리에 걸려서 끊어졌어요. 일주일 사용했나?ㅜ,1
379,379,생각보다 착용감은 아쉬워요.,2
380,380,재구매 재주문입니다. 항상 좋습니다.,5
381,381,상태 안 좋아요,2
382,382,체온계 온도가 잘못된 것 같습니다. 코로나 때문에 구매했는데 다른 체온계보다 1도가량 높게 나오네요. 미열이 있는 줄 알고 한바탕 난리가 났네요. 병원에 가져갔었는데 다른 체온계랑 비교해보니 1도가량 높았어요. 교환 원합니다.,1
383,383,국내산이라 믿고 구매했어요 잘 먹고 재구매할게요~^^,5
384,384,재구매 이 제품 사용한 지 벌써 5년째👍🏻👍🏻,5
385,385,효과 있으면 쟁여놓을 거예요 ㅋㅋ 제일 저렴해요,5
386,386,만족합니다 사이즈 잘 맞고 이뻐요 화면에 보던 거 보다 실물이 더 이쁘네요 남자친구 것도 샀는데 맘에 들어 해요,5
387,387,스위치 크고 심하지 않습니다,1
388,388,사이즈 정 사이즈네요 잘 신겠습니다,5
389,389,맨 밑 한자리 고속 자리가 고속 충전이 안됐습니다. 반품이 귀찮아 집에 있는 bw100 뿌리니 정상으로 고속 충전이 되긴 하네요. 다소 아쉬웠습니다.,2
390,390,원단 마감 제대로 안되어 있고 먼지 날림이 너무 심해요,2
391,391,진짜 별로예요 색상 화이트 시키도 마시고 두께도 두꺼워서 홈버튼 느낌이 누를 때 다칠 것 같아요 정말 별로예요,1
392,392,최악입니다. 사이즈도 작아요ㅠ. 라벨만 제거하지 않았다면 반품할 건데 라벨 제거해서 걸레로 사용합니다.,1
393,393,가격 때문에 망설였지만 결국 슈즈 제로 사게 되네요~,5
394,394,바르고 나서 더 많이 났어요,1
395,395,ㅎㅎㅎ 어디 붙이려 했는데 딸내미 장난감 돼버렸어요 아니 백색 없으면 품절로 해 놓던가 ... 그냥 맘대로 주황으로 보내면 어쩝니까 ;;;;,1
396,396,음.. 친구가 추천해서 샀는데 이거 쓰고 나면 아기 몸에 모가 올라옴.. 향도 강해서 씻길 때 눈 아픔 사용 연령도 3개월부터 성인까지던데? 아기전용인지 알고 샀음 ㅠㅠ 안 쓰고 화장실에 모셔뒀음,2
397,397,작은 사이즈로 했는데도 저한테는 살짝 커요. 손이 워낙 작아서 어쩔 수 없죠ㅠ 그래도 100장인데 가격도 저렴하고 배송도 빨라서 좋아요!! 요즘 코로나 때문에 장갑도 구하기 힘든데 가격도 안 올리시고 정말 감사합니다!!!,5
398,398,배송 중에 깨져서 8일 걸렸습니다!,1
399,399,"너무 허접해서,,, 설치한 시간이 아까워서 그냥 씁니다,, 뒤로 기대면 넘어질 것 같아요. 불안해서 등받이에 기댈 수가 없네요,,",2
400,400,재구매 진공포장이 전혀 되어있지 않았어요 ㅠㅠ 게다가 먹대도 지난번 같지 않네요 ㅠㅠ,2
401,401,손잡이가 얇으면 좋겠디만 싸니까 ㅋㅋ 시세이도 곡률 맞는 분 이거 찰떡이에요,5
402,402,교체하기 편해요~~<,5
403,403,렌즈가 불투명해서 아무리 닦아도 흐리게 보임,1
404,404,일단 너무 딱딱해서 먹을 수가 없었어요,2
